NBR,Season,Week,Team,PowerRank,OffenseScoringRank,OffensePassingRank,OffenseRushingRank,OffenseTotalRank,DefenseScoringRank,DefensePassingRank,DefenseRushingRank,DefenseTotalRank
1,2025,17,Cardinals,27,21,7,27,16,29,22,27,16
2,2025,17,Falcons,21,25,17,8,14,21,8,8,14
3,2025,17,Ravens,15,14,27,3,18,16,28,3,18
4,2025,17,Bills,6,4,18,1,4,15,2,1,4
5,2025,17,Panthers,13,27,26,10,25,13,16,10,25
6,2025,17,Bears,10,10,14,2,5,19,18,2,5
7,2025,17,Bengals,19,14,10,31,21,32,29,31,21
8,2025,17,Browns,29,31,30,28,30,20,1,28,30
9,2025,17,Cowboys,26,5,1,17,2,31,32,17,2
10,2025,17,Broncos,8,13,8,18,10,5,10,18,10
11,2025,17,Lions,20,2,3,12,3,23,25,12,3
12,2025,17,Packers,12,12,12,14,12,9,9,14,12
13,2025,17,Texans,4,19,16,23,19,1,5,23,19
14,2025,17,Colts,16,6,11,11,8,18,31,11,8
15,2025,17,Jaguars,2,7,15,19,15,10,24,19,15
16,2025,17,Chiefs,25,20,9,22,13,4,12,22,13
26,2025,17,Chargers,9,16,13,6,11,8,6,6,11
29,2025,17,Rams,3,1,2,5,1,6,19,5,1
23,2025,17,Raiders,31,32,28,32,32,25,17,32,32
17,2025,17,Dolphins,22,22,25,13,24,22,14,13,24
18,2025,17,Vikings,18,26,29,25,28,11,3,25,28
19,2025,17,Patriots,7,7,4,16,6,7,11,16,6
20,2025,17,Saints,17,29,19,30,26,14,4,30,26
21,2025,17,Giants,32,23,20,7,17,28,20,7,17
22,2025,17,Jets,28,28,32,9,29,30,13,9,29
24,2025,17,Eagles,14,16,23,15,22,3,7,15,22
25,2025,17,Steelers,11,11,21,26,27,17,30,26,27
27,2025,17,49ers,5,9,5,24,9,11,23,24,9
28,2025,17,Seahawks,1,3,6,21,7,2,14,21,7
30,2025,17,Buccaneers,23,18,22,20,23,24,27,20,23
31,2025,17,Titans,24,30,31,29,31,26,21,29,31
32,2025,17,Commanders,30,24,24,4,20,27,26,4,20
