NBR,Season,Week,Team,PowerRank,OffenceScoringRank,OffencePassingRank,OffenceRushingRank,OffenceTotalRank,DefenseScoringRank,DefensePassingRank,DefenseRushingRank,DefenseTotalRank,
1,2017,9,Cardinals,26,27,5,32,16,30,23,14,24
2,2017,9,Falcons,15,16,9,11,5,16,14,11,11
3,2017,9,Ravens,14,17,32,7,31,6,5,30,10
4,2017,9,Bills,18,15,29,8,25,3,29,3,22
5,2017,9,Panthers,13,23,19,20,21,5,3,5,2
6,2017,9,Bears,27,28,31,4,29,14,10,12,8
7,2017,9,Bengals,20,26,23,30,30,9,4,18,5
8,2017,9,Browns,32,31,25,24,26,27,18,6,9
9,2017,9,Cowboys,6,5,17,2,8,21,15,15,13
10,2017,9,Broncos,19,24,18,10,15,13,6,2,1
11,2017,9,Lions,16,9,12,28,19,25,25,7,21
12,2017,9,Packers,7,11,24,18,22,20,16,26,23
13,2017,9,Texans,10,1,16,3,10,29,22,9,18
14,2017,9,Colts,30,25,27,19,28,32,31,19,31
15,2017,9,Jaguars,8,8,28,1,12,1,1,32,6
16,2017,9,Chiefs,2,3,6,12,3,19,28,28,30
26,2017,9,Chargers,21,22,10,25,17,8,8,31,19
29,2017,9,Rams,12,2,13,6,9,11,9,25,15
17,2017,9,Dolphins,28,32,30,31,32,15,11,8,7
18,2017,9,Vikings,9,14,14,13,13,4,7,4,3
19,2017,9,Patriots,1,7,1,15,1,18,32,24,32
20,2017,9,Saints,11,6,4,14,2,12,17,21,20
21,2017,9,Giants,23,30,20,27,27,17,27,23,27
22,2017,9,Jets,29,21,21,22,23,22,20,27,26
23,2017,9,Raiders,17,19,15,26,20,23,21,22,25
24,2017,9,Eagles,5,4,11,5,6,10,26,1,14
25,2017,9,Steelers,3,20,7,16,11,2,2,16,4
27,2017,9,49ers,31,29,22,23,24,31,24,29,28
28,2017,9,Seahawks,4,10,3,21,7,7,12,20,17
30,2017,9,Buccaneers,24,18,2,29,4,24,30,17,29
31,2017,9,Titans,22,13,26,9,18,26,19,10,16
32,2017,9,Redskins,25,12,8,17,14,28,13,13,12
