NBR,Season,Week,Team,PowerRank,OffenceScoringRank,OffencePassingRank,OffenceRushingRank,OffenceTotalRank,DefenseScoringRank,DefensePassingRank,DefenseRushingRank,DefenseTotalRank,
1,2017,1,Cardinals,9,0,0,0,0,0,0,0,0
2,2017,1,Falcons,8,0,0,0,0,0,0,0,0
3,2017,1,Ravens,15,0,0,0,0,0,0,0,0
4,2017,1,Bills,27,0,0,0,0,0,0,0,0
5,2017,1,Panthers,13,0,0,0,0,0,0,0,0
6,2017,1,Bears,29,0,0,0,0,0,0,0,0
7,2017,1,Bengals,10,0,0,0,0,0,0,0,0
8,2017,1,Browns,30,0,0,0,0,0,0,0,0
9,2017,1,Cowboys,6,0,0,0,0,0,0,0,0
10,2017,1,Broncos,11,0,0,0,0,0,0,0,0
11,2017,1,Lions,20,0,0,0,0,0,0,0,0
12,2017,1,Packers,5,0,0,0,0,0,0,0,0
13,2017,1,Texans,17,0,0,0,0,0,0,0,0
14,2017,1,Colts,23,0,0,0,0,0,0,0,0
15,2017,1,Jaguars,25,0,0,0,0,0,0,0,0
16,2017,1,Chiefs,4,0,0,0,0,0,0,0,0
26,2017,1,Chargers,22,0,0,0,0,0,0,0,0
29,2017,1,Rams,28,0,0,0,0,0,0,0,0
17,2017,1,Dolphins,26,0,0,0,0,0,0,0,0
18,2017,1,Vikings,12,0,0,0,0,0,0,0,0
19,2017,1,Patriots,1,0,0,0,0,0,0,0,0
20,2017,1,Saints,21,0,0,0,0,0,0,0,0
21,2017,1,Giants,14,0,0,0,0,0,0,0,0
22,2017,1,Jets,32,0,0,0,0,0,0,0,0
23,2017,1,Raiders,7,0,0,0,0,0,0,0,0
24,2017,1,Eagles,19,0,0,0,0,0,0,0,0
25,2017,1,Steelers,2,0,0,0,0,0,0,0,0
27,2017,1,49ers,31,0,0,0,0,0,0,0,0
28,2017,1,Seahawks,3,0,0,0,0,0,0,0,0
30,2017,1,Buccaneers,18,0,0,0,0,0,0,0,0
31,2017,1,Titans,16,0,0,0,0,0,0,0,0
32,2017,1,Redskins,24,0,0,0,0,0,0,0,0
